Date,Tanggal,Bulan,Tahun,HargaJual,HargaBeli,Inflasi,HargaMinyak,KursJual,Kursbeli
19/06/2020,19,6,2020,784000,895000,1.96,39.75,14313,14171
18/06/2020,18,6,2020,790000,900000,1.96,38.84,14257,14115
17/06/2020,17,6,2020,784000,895000,1.96,37.96,14305,14163
16/06/2020,16,6,2020,787000,898000,1.96,38.38,14226,14084
15/06/2020,15,6,2020,793000,902000,1.96,37.12,14299,14157
14/06/2020,14,6,2020,791000,900000,1.96,36.26,14393,14249
13/06/2020,13,6,2020,791000,900000,1.96,36.26,14393,14249
12/6/2020,12,6,2020,777000,886000,1.96,36.26,14393,14249
11/6/2020,11,6,2020,784000,893000,1.96,36.34,14393,14249
10/6/2020,10,6,2020,769000,881000,1.96,39.6,14786,14638
9/6/2020,9,6,2020,761000,875000,1.96,38.94,14660,14514
8/6/2020,8,6,2020,762000,876000,1.96,38.19,14660,14514
7/6/2020,7,6,2020,762000,876000,1.96,39.55,14620,14474
6/6/2020,6,6,2020,762000,876000,1.96,39.55,15203,15051
5/6/2020,5,6,2020,778000,888000,1.96,39.55,15203,15051
4/6/2020,4,6,2020,776000,887000,1.96,37.41,16639,16473
3/6/2020,3,6,2020,801000,904000,1.96,37.29,14338,14196
2/6/2020,2,6,2020,823000,920000,1.96,36.81,13730,13594
1/6/2020,1,6,2020,815000,914000,1.96,35.44,14031,13891
31/05/2020,31,5,2020,815000,914000,2.19,35.49,14807,14659
30/05/2020,30,5,2020,815000,914000,2.19,35.49,14807,14659
29/05/2020,29,5,2020,813000,913000,2.19,35.49,14807,14659
28/05/2020,28,5,2020,808000,908000,2.19,33.71,14843,14695
27/05/2020,27,5,2020,808000,909000,2.19,32.81,14835,14687
26/05/2020,26,5,2020,816000,917000,2.19,34.35,14848,14700
25/05/2020,25,5,2020,815000,916000,2.19,33.92,14859,14711
24/05/2020,24,5,2020,815000,916000,2.19,32.9,14859,14711
23/05/2020,23,5,2020,815000,916000,2.19,33.25,14859,14711
22/05/2020,22,5,2020,815000,916000,2.19,33.25,14859,14711
21/05/2020,21,5,2020,824000,926000,2.19,33.92,14859,14711
20/05/2020,20,5,2020,824000,926000,2.19,33.49,14859,14711
19/05/2020,19,5,2020,822000,924000,2.19,32.5,14897,14749
18/05/2020,18,5,2020,831000,934000,2.19,31.82,14959,14811
17/05/2020,17,5,2020,825000,919000,2.19,29.43,14984,14834
16/05/2020,16,5,2020,825000,919000,2.19,29.43,14984,14834
15/05/2020,15,5,2020,823000,917000,2.19,29.43,14984,14834
14/05/2020,14,5,2020,815000,910000,2.19,27.56,15021,14871
13/05/2020,13,5,2020,812000,908000,2.19,25.29,14961,14813
12/5/2020,12,5,2020,806000,903000,2.19,25.78,14511,14367
11/5/2020,11,5,2020,812000,911000,2.19,24.14,14511,14367
10/5/2020,10,5,2020,812000,911000,2.19,24.74,14941,14793
9/5/2020,9,5,2020,812000,911000,2.19,24.74,14696,14550
8/5/2020,8,5,2020,819000,918000,2.19,24.74,14696,14550
7/5/2020,7,5,2020,813000,913000,2.19,23.55,14171,14030
6/5/2020,6,5,2020,813000,913000,2.19,23.99,14171,14030
5/5/2020,5,5,2020,812000,913000,2.19,24.56,15180,15028
4/5/2020,4,5,2020,813000,914000,2.19,20.39,14239,14097
3/5/2020,3,5,2020,817000,916000,2.19,19.78,14239,14097
2/5/2020,2,5,2020,817000,916000,2.19,19.78,13786,13648
1/5/2020,1,5,2020,829000,928000,2.19,19.78,15233,15081
30/04/2020,30,4,2020,829000,928000,2.67,18.84,15233,15081
29/04/2020,29,4,2020,829000,928000,2.67,15.06,15492,15338
28/04/2020,28,4,2020,834000,935000,2.67,12.34,15565,15411
27/04/2020,27,4,2020,838000,939000,2.67,12.78,15669,15513
26/04/2020,26,4,2020,842000,943000,2.67,16.94,15233,15081
25/04/2020,25,4,2020,842000,943000,2.67,16.94,15233,15081
24/04/2020,24,4,2020,843000,944000,2.67,16.94,15233,15081
23/04/2020,23,4,2020,833000,934000,2.67,16.5,15708,15552
22/04/2020,22,4,2020,827000,928000,2.67,13.78,15645,15489
21/04/2020,21,4,2020,823000,924000,2.67,10.01,15721,15565
20/04/2020,20,4,2020,816000,917000,2.67,-37.63,15621,15465
19/04/2020,19,4,2020,825000,927000,2.67,18.27,15581,15425
18/04/2020,18,4,2020,825000,927000,2.67,18.27,15581,15425
17/04/2020,17,4,2020,840000,942000,2.67,18.27,15581,15425
16/04/2020,16,4,2020,837000,939000,2.67,19.87,15866,15708
15/04/2020,15,4,2020,840000,943000,2.67,19.87,15786,15628
14/04/2020,14,4,2020,844000,948000,2.67,20.11,15801,15643
13/04/2020,13,4,2020,848000,952000,2.67,22.41,15919,15761
12/4/2020,12,4,2020,846000,951000,2.67,22.76,14253,14111
11/4/2020,11,4,2020,846000,951000,2.67,22.76,14630,14484
10/4/2020,10,4,2020,836000,938000,2.67,22.76,14866,14718
9/4/2020,9,4,2020,836000,938000,2.67,22.76,14866,14718
8/4/2020,8,4,2020,845000,946000,2.67,25.09,14770,14624
7/4/2020,7,4,2020,862000,963000,2.67,23.63,14236,14094
6/4/2020,6,4,2020,832000,931000,2.67,26.08,14236,14094
5/4/2020,5,4,2020,835000,934000,2.67,28.34,15148,14998
4/4/2020,4,4,2020,835000,934000,2.67,28.34,14242,14100
3/4/2020,3,4,2020,845000,944000,2.67,28.34,14242,14100
2/4/2020,2,4,2020,822000,918000,2.67,25.32,13829,13691
1/4/2020,1,4,2020,818000,911000,2.67,20.31,16449,16285
31/03/2020,31,3,2020,832000,924000,2.96,20.48,16449,16285
30/03/2020,30,3,2020,835000,926000,2.96,20.09,16418,16254
29/03/2020,29,3,2020,835000,924000,2.96,21.51,16311,16149
28/03/2020,28,3,2020,835000,924000,2.96,21.51,16311,16149
27/03/2020,27,3,2020,835000,924000,2.96,21.51,16311,16149
26/03/2020,26,3,2020,837000,924000,2.96,22.6,16410,16246
25/03/2020,25,3,2020,836000,919000,2.96,24.49,16568,16404
24/03/2020,24,3,2020,836000,919000,2.96,24.01,16568,16404
23/03/2020,23,3,2020,780000,861000,2.96,23.36,16691,16525
22/03/2020,22,3,2020,791000,870000,2.96,22.43,16354,16192
21/03/2020,21,3,2020,791000,870000,2.96,22.43,16354,16192
20/03/2020,20,3,2020,743000,824000,2.96,22.43,16354,16192
19/03/2020,19,3,2020,732000,814000,2.96,25.22,15791,15633
18/03/2020,18,3,2020,745000,826000,2.96,20.37,15299,15147
17/03/2020,17,3,2020,719000,801000,2.96,26.95,15158,15008
16/03/2020,16,3,2020,741000,819000,2.96,28.7,14892,14744
15/03/2020,15,3,2020,730000,809000,2.96,31.73,14889,14741
14/03/2020,14,3,2020,730000,809000,2.96,31.73,14889,14741
13/03/2020,13,3,2020,734000,812000,2.96,31.73,14889,14741
12/3/2020,12,3,2020,756000,831000,2.96,31.5,14248,14106
11/3/2020,11,3,2020,764000,839000,2.96,32.98,14682,14536
10/3/2020,10,3,2020,767000,842000,2.96,34.36,14892,14744
9/3/2020,9,3,2020,776000,851000,2.96,31.13,14892,14744
8/3/2020,8,3,2020,765000,842000,2.96,41.28,14787,14639
7/3/2020,7,3,2020,765000,842000,2.96,41.28,14639,14493
6/3/2020,6,3,2020,760000,837000,2.96,41.28,14316,14174
5/3/2020,5,3,2020,744000,822000,2.96,45.9,16546,16382
4/3/2020,4,3,2020,749000,827000,2.96,46.78,16546,16382
3/3/2020,3,3,2020,737000,815000,2.96,47.18,14293,14151
2/3/2020,2,3,2020,732000,810000,2.96,46.75,13795,13657
1/3/2020,1,3,2020,728000,806000,2.96,44.76,13969,13830
29/02/2020,29,2,2020,728000,806000,2.98,44.76,14305,14163
28/02/2020,28,2,2020,738000,816000,2.98,44.76,14305,14163
27/02/2020,27,2,2020,735000,813000,2.98,47.09,14088,13948
26/02/2020,26,2,2020,730000,808000,2.98,48.73,14036,13896
25/02/2020,25,2,2020,731000,809000,2.98,49.9,13962,13824
24/02/2020,24,2,2020,731000,809000,2.98,51.43,13932,13794
23/02/2020,23,2,2020,725000,804000,2.98,53.38,13846,13708
22/02/2020,22,2,2020,725000,804000,2.98,53.38,13846,13708
21/02/2020,21,2,2020,714000,793000,2.98,53.38,13846,13708
20/02/2020,20,2,2020,708000,788000,2.98,53.78,13804,13666
19/02/2020,19,2,2020,702000,783000,2.98,53.29,13786,13648
18/02/2020,18,2,2020,697000,779000,2.98,52.05,13744,13608
17/02/2020,17,2,2020,696000,779000,2.98,52.2,13761,13625
16/02/2020,16,2,2020,697000,780000,2.98,52.36,13776,13638
15/02/2020,15,2,2020,697000,780000,2.98,52.05,13776,13638
14/02/2020,14,2,2020,692000,777000,2.98,52.05,13776,13638
13/02/2020,13,2,2020,689000,774000,2.98,51.42,13747,13611
12/2/2020,12,2,2020,689000,774000,2.98,51.17,14235,14093
11/2/2020,11,2,2020,692000,776000,2.98,49.94,14792,14644
10/2/2020,10,2,2020,690000,775000,2.98,49.57,14964,14816
9/2/2020,9,2,2020,687000,772000,2.98,50.32,14878,14730
8/2/2020,8,2,2020,687000,772000,2.98,50.32,14589,14443
7/2/2020,7,2,2020,687000,772000,2.98,50.32,14589,14443
6/2/2020,6,2,2020,685000,770000,2.98,50.95,14575,14429
5/2/2020,5,2,2020,687000,771000,2.98,50.75,16825,16657
4/2/2020,4,2,2020,695000,778000,2.98,49.61,16825,16657
3/2/2020,3,2,2020,696000,779000,2.98,50.11,14485,14341
2/2/2020,2,2,2020,697000,781000,2.98,51.56,13964,13826
1/2/2020,1,2,2020,697000,781000,2.98,51.56,13964,13826
31/01/2020,31,1,2020,690000,774000,2.68,51.56,13730,13594
30/01/2020,30,1,2020,690000,774000,2.68,52.14,13720,13584
29/01/2020,29,1,2020,687000,771000,2.68,53.33,13702,13566
28/01/2020,28,1,2020,690000,774000,2.68,53.48,13715,13579
27/01/2020,27,1,2020,690000,774000,2.68,53.14,13680,13544
26/01/2020,26,1,2020,683000,768000,2.68,54.19,13700,13564
25/01/2020,25,1,2020,683000,768000,2.68,54.19,13700,13564
24/01/2020,24,1,2020,683000,768000,2.68,54.19,13700,13564
23/01/2020,23,1,2020,686000,772000,2.68,55.59,13694,13558
22/01/2020,22,1,2020,683000,769000,2.68,56.74,13746,13610
21/01/2020,21,1,2020,684000,771000,2.68,58.34,13726,13590
20/01/2020,20,1,2020,682000,769000,2.68,58.73,13722,13586
19/01/2020,19,1,2020,682000,770000,2.68,59.27,13716,13580
18/01/2020,18,1,2020,682000,770000,2.68,58.54,13716,13580
17/01/2020,17,1,2020,680000,768000,2.68,58.54,13716,13580
16/01/2020,16,1,2020,685000,772000,2.68,58.52,13726,13590
15/01/2020,15,1,2020,679000,767000,2.68,57.81,13775,13637
14/01/2020,14,1,2020,679000,767000,2.68,58.23,13722,13586
13/01/2020,13,1,2020,692000,778000,2.68,58.08,13777,13639
12/1/2020,12,1,2020,693000,780000,2.68,59.04,14249,14107
11/1/2020,11,1,2020,693000,780000,2.68,59.04,14950,14802
10/1/2020,10,1,2020,690000,777000,2.68,59.04,14950,14802
9/1/2020,9,1,2020,696000,782000,2.68,59.56,14688,14542
8/1/2020,8,1,2020,714000,799000,2.68,59.61,14413,14269
7/1/2020,7,1,2020,700000,784000,2.68,62.7,14413,14269
6/1/2020,6,1,2020,700000,783000,2.68,63.27,14030,13891
5/1/2020,5,1,2020,693000,774000,2.68,63.05,13968,13829
4/1/2020,4,1,2020,693000,774000,2.68,63.05,13968,13829
3/1/2020,3,1,2020,683000,766000,2.68,63.05,13968,13829
2/1/2020,2,1,2020,678000,762000,2.68,61.18,13964,13825
1/1/2020,1,1,2020,678000,762000,2.68,61.33,13970,13831
30/12/2019,30,12,2019,678000,762000,2.72,61.68,14014.73,13875.28
29/12/2019,29,12,2019,678000,762000,2.72,61.72,14025.78,13886.22
28/12/2019,28,12,2019,678000,762000,2.72,61.72,14025.78,13886.22
27/12/2019,27,12,2019,678000,762000,2.72,61.72,14025.78,13886.22
26/12/2019,26,12,2019,673000,758000,2.72,61.68,14051.91,13912.09
25/12/2019,25,12,2019,665000,752000,2.72,60.52,14047.89,13908.11
24/12/2019,24,12,2019,665000,752000,2.72,60.52,14047.89,13908.11
23/12/2019,23,12,2019,665000,752000,2.72,60.52,14047.89,13908.11
21/12/2019,21,12,2019,665000,752000,2.72,60.44,14062.97,13923.04
20/12/2019,20,12,2019,664000,751000,2.72,60.44,14062.97,13923.04
19/12/2019,19,12,2019,664000,751000,2.72,61.22,14052.92,13913.09
18/12/2019,18,12,2019,664500,752000,2.72,60.93,14077.04,13936.97
17/12/2019,17,12,2019,664000,751000,2.72,60.94,14088.09,13947.91
16/12/2019,16,12,2019,662500,749000,2.72,60.21,14051.91,13912.09
15/12/2019,15,12,2019,663000,750000,2.72,60.07,14051.91,13912.09
14/12/2019,14,12,2019,663000,750000,2.72,60.07,14051.91,13912.09
13/12/2019,13,12,2019,661000,746000,2.72,60.07,14051.91,13912.09
12/12/2019,12,12,2019,664500,750000,2.72,59.18,14112.21,13971.79
11/12/2019,11,12,2019,658500,744000,2.72,58.76,14095.13,13954.88
10/12/2019,10,12,2019,658000,743000,2.72,59.24,14074.02,13933.98
9/12/2019,9,12,2019,659000,744000,2.72,59.02,14091.11,13950.9
8/12/2019,8,12,2019,662500,747000,2.72,59.2,14107.19,13966.82
7/12/2019,7,12,2019,662500,747000,2.72,59.2,14107.19,13966.82
6/12/2019,6,12,2019,668000,751000,2.72,59.2,14107.19,13966.82
5/12/2019,5,12,2019,669500,752000,2.72,58.43,14164.47,14023.53
4/12/2019,4,12,2019,670500,753000,2.72,58.43,14195.63,14054.38
3/12/2019,3,12,2019,663000,747000,2.72,56.1,14200.65,14059.35
2/12/2019,2,12,2019,661500,746000,2.72,55.96,14192.61,14051.39
1/12/2019,1,12,2019,663500,747000,2.72,55.17,14172.51,14031.49
30/11/2019,30,11,2019,663500,747000,3,55.17,14172.51,14031.49
29/11/2019,29,11,2019,659500,744000,3,55.17,14172.51,14031.49
28/11/2019,28,11,2019,659500,744000,3,58.08,14169.5,14028.51
27/11/2019,27,11,2019,661000,745000,3,58.11,14166.48,14025.52
26/11/2019,26,11,2019,658000,743000,3,58.41,14151.41,14010.6
25/11/2019,25,11,2019,661500,747000,3,58.01,14161.46,14020.55
24/11/2019,24,11,2019,662000,747000,3,57.77,14170.5,14029.5
23/11/2019,23,11,2019,662000,747000,3,57.77,14170.5,14029.5
22/11/2019,22,11,2019,664000,748000,3,57.77,14170.5,14029.5
21/11/2019,21,11,2019,667000,751000,3,58.58,14182.56,14041.44
20/11/2019,20,11,2019,667000,751000,3,57.11,14167.49,14026.52
19/11/2019,19,11,2019,665000,749000,3,55.21,14161.46,14020.55
18/11/2019,18,11,2019,664000,748000,3,57.05,14145.38,14004.63
17/11/2019,17,11,2019,664000,747000,3,57.72,14139.35,13998.66
16/11/2019,16,11,2019,664000,747000,3,57.72,14139.35,13998.66
15/11/2019,15,11,2019,665500,748000,3,57.72,14139.35,13998.66
14/11/2019,14,11,2019,662000,746000,3,56.77,14168.49,14027.51
13/11/2019,13,11,2019,658500,743000,3,57.12,14152.41,14011.59
12/11/2019,12,11,2019,656500,741000,3,56.8,14129.3,13988.71
11/11/2019,11,11,2019,658000,742000,3,56.86,14110.2,13969.8
10/11/2019,10,11,2019,658000,741000,3,57.24,14090.1,13949.9
9/11/2019,9,11,2019,658000,741000,3,57.24,14090.1,13949.9
8/11/2019,8,11,2019,661000,745000,3,57.24,14090.1,13949.9
7/11/2019,7,11,2019,669500,750000,3,57.15,14110.2,13969.8
6/11/2019,6,11,2019,669500,750000,3,56.35,14061.96,13922.04
5/11/2019,5,11,2019,678000,758000,3,57.23,14101.16,13960.85
4/11/2019,4,11,2019,683000,763000,3,56.54,14072.01,13931.99
3/11/2019,3,11,2019,684000,764000,3,56.2,14136.33,13995.67
2/11/2019,2,11,2019,684000,764000,3,56.2,14136.33,13995.67
1/11/2019,1,11,2019,684000,764000,3,56.2,14136.33,13995.67
31/10/2019,31,10,2019,674000,755000,3.13,54.18,14078.04,13937.96
30/10/2019,30,10,2019,670900,751000,3.13,55.06,14114.22,13973.78
29/10/2019,29,10,2019,671000,752000,3.13,55.54,14098.14,13957.86
28/10/2019,28,10,2019,679000,757000,3.13,55.81,14093.11,13952.89
27/10/2019,27,10,2019,679000,757000,3.13,56.66,14134.32,13993.68
26/10/2019,26,10,2019,679000,757000,3.13,56.66,14134.32,13993.68
25/10/2019,25,10,2019,675000,754000,3.13,56.66,14134.32,13993.68
24/10/2019,24,10,2019,673000,752000,3.13,56.23,14065.98,13926.02
23/10/2019,23,10,2019,672000,751000,3.13,55.97,14121.25,13980.75
22/10/2019,22,10,2019,673000,752000,3.13,54.16,14128.29,13987.71
21/10/2019,21,10,2019,677000,756000,3.13,53.31,14202.66,14061.34
20/10/2019,20,10,2019,678000,756000,3.13,53.78,14210.7,14069.3
19/10/2019,19,10,2019,678000,756000,3.13,53.78,14210.7,14069.3
18/10/2019,18,10,2019,680000,758000,3.13,53.78,14210.7,14069.3
17/10/2019,17,10,2019,679000,758000,3.13,53.93,14242.86,14101.14
16/10/2019,16,10,2019,673000,752000,3.13,53.36,14257.93,14116.07
15/10/2019,15,10,2019,676000,756000,3.13,52.81,14210.7,14069.3
14/10/2019,14,10,2019,675000,754000,3.13,53.59,14196.63,14055.37
13/10/2019,13,10,2019,677000,756000,3.13,54.7,14210,14068
12/10/2019,12,10,2019,677000,756000,3.13,54.7,14210,14068
11/10/2019,11,10,2019,679000,758000,3.13,54.7,14210,14068
10/10/2019,10,10,2019,690000,766000,3.13,53.55,14228,14086
9/10/2019,9,10,2019,687000,762000,3.13,52.59,14253,14111
8/10/2019,8,10,2019,679000,756000,3.13,52.63,14241,14099
7/10/2019,7,10,2019,684000,761000,3.13,52.75,14227,14085
6/10/2019,6,10,2019,684000,761000,3.13,52.81,14206,14064
5/10/2019,5,10,2019,684000,761000,3.13,52.81,14206,14064
4/10/2019,4,10,2019,688000,764000,3.13,52.81,14206,14064
3/10/2019,3,10,2019,685000,762000,3.13,52.45,14264,14122
2/10/2019,2,10,2019,676000,755000,3.13,52.64,14278,14136
1/10/2019,1,10,2019,672000,751000,3.13,53.62,14267,14125
30/09/2019,30,9,2019,683000,761000,3.39,54.07,14245,14103
29/09/2019,29,9,2019,684000,761000,3.39,55.91,14268,14126
28/09/2019,28,9,2019,684000,761000,3.39,55.91,14268,14126
27/09/2019,27,9,2019,685000,762000,3.39,55.91,14268,14126
26/09/2019,26,9,2019,685000,762000,3.39,56.41,14233,14091
25/09/2019,25,9,2019,693000,769000,3.39,56.49,14205,14063
24/09/2019,24,9,2019,688000,765000,3.39,57.29,14169,14029
23/09/2019,23,9,2019,685000,762000,3.39,58.64,14147,14007
22/09/2019,22,9,2019,687000,763000,3.39,58.09,14155,14015
21/09/2019,21,9,2019,687000,763000,3.39,58.09,14155,14015
20/09/2019,20,9,2019,680000,756000,3.39,58.09,14155,14015
19/09/2019,19,9,2019,675000,752000,3.39,58.13,14169,14029
18/09/2019,18,9,2019,680000,757000,3.39,58.11,14150,14010
17/09/2019,17,9,2019,675000,753000,3.39,59.34,14171,14029
16/09/2019,16,9,2019,676000,753000,3.39,62.9,14090,13950
15/09/2019,15,9,2019,668000,745000,3.39,54.85,14020,13880
14/09/2019,14,9,2019,668000,745000,3.39,54.85,14020,13880
13/09/2019,13,9,2019,676000,753000,3.39,54.85,14020,13880
12/9/2019,12,9,2019,676000,752000,3.39,55.09,14122,13982
11/9/2019,11,9,2019,675000,751000,3.39,55.75,14133,13993
10/9/2019,10,9,2019,678000,754000,3.39,57.4,14101,13961
9/9/2019,9,9,2019,682000,758000,3.39,57.85,14162,14022
8/9/2019,8,9,2019,684000,759000,3.39,56.52,14211,14069
7/9/2019,7,9,2019,684000,759000,3.39,56.52,14211,14069
6/9/2019,6,9,2019,688000,765000,3.39,56.52,14211,14069
5/9/2019,5,9,2019,700000,775000,3.39,56.3,14224,14082
4/9/2019,4,9,2019,699000,775000,3.39,56.26,14289,14147
3/9/2019,3,9,2019,691000,765000,3.39,53.94,14288,14146
2/9/2019,2,9,2019,695000,768000,3.39,54.66,14261,14119
1/9/2019,1,9,2019,690000,763000,3.39,54.8,14308,14166
31/08/2019,31,8,2019,690000,763000,3.49,55.1,14308,14166
30/08/2019,30,8,2019,693000,766000,3.49,55.1,14308,14166
29/08/2019,29,8,2019,699000,771000,3.49,56.71,14325,14183
28/08/2019,28,8,2019,698000,772000,3.49,55.78,14334,14192
27/08/2019,27,8,2019,694000,766500,3.49,54.93,14306,14164
26/08/2019,26,8,2019,700000,774000,3.49,53.64,14332,14190
25/08/2019,25,8,2019,692000,765000,3.49,54.17,14320,14178
24/08/2019,24,8,2019,692000,765000,3.49,54.17,14320,14178
23/08/2019,23,8,2019,679000,751000,3.49,54.17,14320,14178
22/08/2019,22,8,2019,683000,755000,3.49,55.35,14305,14163
21/08/2019,21,8,2019,684000,756000,3.49,55.68,14330,14188
20/08/2019,20,8,2019,678000,749000,3.49,56.34,14333,14191
19/08/2019,19,8,2019,684000,757000,3.49,56.21,14274,14132
18/08/2019,18,8,2019,688000,759000,3.49,54.87,14329,14187
17/08/2019,17,8,2019,688000,759000,3.49,54.87,14329,14187
16/08/2019,16,8,2019,694000,766000,3.49,54.87,14329,14187
15/08/2019,15,8,2019,687000,759000,3.49,54.47,14367,14225
14/08/2019,14,8,2019,682000,754000,3.49,55.23,14305,14163
13/08/2019,13,8,2019,683000,755000,3.49,57.1,14354,14212
12/8/2019,12,8,2019,674000,749000,3.49,54.93,14291,14149
11/8/2019,11,8,2019,674000,747000,3.49,54.5,14266,14124
10/8/2019,10,8,2019,674000,747000,3.49,54.5,14266,14124
9/8/2019,9,8,2019,678000,752000,3.49,54.5,14266,14124
8/8/2019,8,8,2019,679000,753000,3.49,52.54,14302,14160
7/8/2019,7,8,2019,673000,746000,3.49,51.09,14346,14204
6/8/2019,6,8,2019,666000,739000,3.49,53.63,14416,14272
5/8/2019,5,8,2019,653000,724000,3.49,54.69,14302,14160
4/8/2019,4,8,2019,651000,722000,3.49,55.66,14274,14132
3/8/2019,3,8,2019,651000,722000,3.49,55.66,14274,14132
2/8/2019,2,8,2019,646000,717000,3.49,55.66,14274,14132
1/8/2019,1,8,2019,631000,702500,3.49,53.95,14168,14028
31/07/2019,31,7,2019,640000,711000,3.32,58.58,14096,13956
30/07/2019,30,7,2019,636000,707000,3.32,58.05,14104,13964
29/07/2019,29,7,2019,634000,705000,3.32,56.87,14080,13940
28/07/2019,28,7,2019,633000,704000,3.32,56.2,14071,13931
27/07/2019,27,7,2019,633000,704000,3.32,56.2,14071,13931
26/07/2019,26,7,2019,631000,702000,3.32,56.2,14071,13931
25/07/2019,25,7,2019,637000,708000,3.32,56.02,14056,13916
24/07/2019,24,7,2019,632000,703000,3.32,55.88,14081,13941
23/07/2019,23,7,2019,634000,705000,3.32,56.77,14043,13903
22/07/2019,22,7,2019,633000,704000,3.32,56.22,14033,13893
21/07/2019,21,7,2019,632000,703000,3.32,55.63,13983,13843
20/07/2019,20,7,2019,632000,703000,3.32,55.63,13983,13843
19/07/2019,19,7,2019,643000,714000,3.32,55.63,13983,13843
18/07/2019,18,7,2019,634000,705000,3.32,55.3,14046,13906
17/07/2019,17,7,2019,626000,697000,3.32,56.78,14019,13879
16/07/2019,16,7,2019,630000,702000,3.32,57.62,13995,13855
15/07/2019,15,7,2019,635000,706000,3.32,59.58,14040,13900
14/07/2019,14,7,2019,635000,706000,3.32,60.21,14155,14015
13/07/2019,13,7,2019,635000,706000,3.32,60.21,14155,14015
12/7/2019,12,7,2019,630000,701000,3.32,60.21,14155,14015
11/7/2019,11,7,2019,640000,711000,3.32,60.2,14159,14019
10/7/2019,10,7,2019,628000,699000,3.32,60.43,14223,14081
9/7/2019,9,7,2019,628000,699000,3.32,57.83,14200,14058
8/7/2019,8,7,2019,629000,700000,3.32,57.66,14218,14076
7/7/2019,7,7,2019,630000,701000,3.32,57.51,14219,14077
6/7/2019,6,7,2019,630000,701000,3.32,57.51,14219,14077
5/7/2019,5,7,2019,638000,709000,3.32,57.51,14219,14077
4/7/2019,4,7,2019,640000,711000,3.32,56.8,14177,14035
3/7/2019,3,7,2019,643000,714000,3.32,57.34,14231,14089
2/7/2019,2,7,2019,623000,694000,3.32,56.25,14211,14069
1/7/2019,1,7,2019,628000,699000,3.32,59.09,14188,14046
30/06/2019,30,6,2019,634000,705000,3.28,58.47,14212,14070
29/06/2019,29,6,2019,634000,705000,3.28,58.47,14212,14070
28/06/2019,28,6,2019,640000,711000,3.28,58.47,14212,14070
27/06/2019,27,6,2019,636000,707000,3.28,59.43,14251,14109
26/06/2019,26,6,2019,638000,709000,3.28,59.38,14245,14103
25/06/2019,25,6,2019,642000,713000,3.28,57.83,14209,14067
24/06/2019,24,6,2019,628000,702500,3.28,57.9,14236,14094
23/06/2019,23,6,2019,628000,699000,3.28,57.43,14187,14045
22/06/2019,22,6,2019,628000,699000,3.28,57.43,14187,14045
21/06/2019,21,6,2019,631000,702000,3.28,57.43,14187,14045
20/06/2019,20,6,2019,622000,694000,3.28,56.65,14307,14165
19/06/2019,19,6,2019,613000,684000,3.28,53.76,14342,14200
18/06/2019,18,6,2019,611000,682000,3.28,53.9,14406,14262
17/06/2019,17,6,2019,608000,679000,3.28,51.93,14418,14274
16/06/2019,16,6,2019,610000,681000,3.28,52.51,14376,14232
15/06/2019,15,6,2019,610000,681000,3.28,52.51,14376,14232
14/06/2019,14,6,2019,610000,681000,3.28,52.51,14376,14232
13/06/2019,13,6,2019,604000,675000,3.28,52.28,14341,14199
12/6/2019,12,6,2019,595000,673000,3.28,51.14,14305,14163
11/6/2019,11,6,2019,595000,673000,3.28,53.27,14329,14187
10/6/2019,10,6,2019,600000,681000,3.28,53.26,14302,14160
9/6/2019,9,6,2019,587000,662000,3.28,53.99,14457,14313
8/6/2019,8,6,2019,587000,662000,3.28,53.99,14457,14313
7/6/2019,7,6,2019,587000,662000,3.28,53.99,14457,14313
6/6/2019,6,6,2019,587000,662000,3.28,52.59,14457,14313
5/6/2019,5,6,2019,587000,662000,3.28,51.68,14457,14313
4/6/2019,4,6,2019,587000,662000,3.28,53.48,14457,14313
3/6/2019,3,6,2019,587000,662000,3.28,53.25,14457,14313
2/6/2019,2,6,2019,587000,662000,3.28,53.5,14457,14313
1/6/2019,1,6,2019,587000,662000,3.28,53.5,14457,14313
31/05/2019,31,5,2019,587000,662000,3.32,53.5,14457,14313
30/05/2019,30,5,2019,587000,662000,3.32,56.59,14489,14345
29/05/2019,29,5,2019,587000,662000,3.32,58.81,14489,14345
28/05/2019,28,5,2019,587000,662000,3.32,59.14,14452,14308
27/05/2019,27,5,2019,590000,665000,3.32,59.16,14432,14288
26/05/2019,26,5,2019,591000,666000,3.32,58.77,14523,14379
25/05/2019,25,5,2019,591000,666000,3.32,58.63,14523,14379
24/05/2019,24,5,2019,591000,666000,3.32,58.63,14523,14379
23/05/2019,23,5,2019,587000,662000,3.32,57.91,14586,14440
22/05/2019,22,5,2019,587000,662000,3.32,61.42,14560,14416
21/05/2019,21,5,2019,588000,663000,3.32,62.99,14534,14390
20/05/2019,20,5,2019,588000,663000,3.32,63.1,14550,14406
19/05/2019,19,5,2019,588000,663000,3.32,62.76,14541,14397
18/05/2019,18,5,2019,588000,663000,3.32,62.76,14541,14397
17/05/2019,17,5,2019,590000,665000,3.32,62.76,14541,14397
16/05/2019,16,5,2019,592000,669000,3.32,62.87,14530,14386
15/05/2019,15,5,2019,592000,669000,3.32,62.02,14520,14376
14/05/2019,14,5,2019,592000,669000,3.32,61.78,14516,14372
13/05/2019,13,5,2019,592000,664500,3.32,61.04,14434,14290
